"","x"
"225",0
"226",2
"227",2
"228",2
"229",2
"230",2
"231",2
"232",2
"233",2
"234",0
"235",2
"236",2
"237",2
"238",2
"239",2
"240",2
"241",0
"242",2
"243",2
"244",2
"245",2
"246",2
"247",2
"248",2
"249",2
"250",2
"251",2
"252",2
"253",2
"254",2
"255",2
"256",2
"257",2
"258",2
"259",2
"260",2
"261",2
"262",2
"263",2
"264",2
"265",2
"266",2
"267",2
"268",2
"269",2
"270",2
"271",2
"272",2
"273",2
"274",2
"275",2
"276",2
"277",2
"278",2
"279",2
"280",2
"281",2
"282",2
"283",2
"284",2
"285",2
"286",2
"287",2
"288",2
"289",2
"290",2
"291",2
"292",2
"293",2
"294",2
"295",2
"296",2
"297",2
"298",2
"299",2
"300",2
"301",2
"302",0
"303",0
"304",2
"305",2
"306",2
"307",2
"308",2
"309",2
"310",2
"311",0
"312",0
"313",0
"314",2
"315",0
"316",2
"317",0
"318",2
"319",0
"320",0
"321",2
"322",0
"323",0
"324",2
"325",0
"326",0
"327",0
"328",2
"329",2
"330",0
"331",2
"332",0
"333",2
"334",2
"335",2
"336",0
"337",0
"338",2
"339",2
"340",2
"341",2
"342",0
"343",2
"344",0
"345",2
"346",0
"347",2
"348",0
"349",2
"350",0
"351",2
"352",0
"353",0
"354",0
"355",0
"356",0
"357",2
"358",2
"359",2
"360",2
"361",0
"362",2
"363",2
"364",0
"365",0
"366",0
"367",2
"368",2
"369",2
"370",2
"371",0
"372",0
"373",0
"374",2
"375",0
"376",0
"377",0
"378",2
"379",0
"380",2
"381",0
"382",2
"383",2
"384",0
"385",0
"386",2
"387",2
"388",0
"389",0
"390",2
"391",0
"392",0
"393",0
"394",2
"395",0
"396",0
"397",0
"398",2
"399",0
"400",2
"401",0
"402",0
"403",2
"404",0
"405",0
"406",2
"407",2
"408",2
"409",2
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",2
"419",0
"420",0
"421",2
"422",0
"423",0
"424",0
"425",2
"426",0
"427",0
"428",0
"429",2
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",2
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",2
"464",0
"465",0
"466",2
"467",0
"468",0
"469",2
"470",0
"471",0
"472",0
"473",0
"474",0
"475",2
"476",0
"477",0
"478",2
"479",0
"480",2
"481",0
"482",2
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",2
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
"502",0
"503",0
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0
"512",0
"513",0
"514",0
"515",0
"516",0
"517",2
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",0
"536",0
"537",0
"538",0
"539",0
"540",0
"541",0
"542",0
"543",0
"544",0
"545",0
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",2
"553",0
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",0
"567",0
"568",0
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",0
"576",0
"577",0
"578",0
"579",0
"580",0
"581",0
"582",0
"583",0
"584",0
"585",0
"586",0
"587",0
"588",0
"589",0
"590",0
"591",0
"592",0
"593",0
"594",0
"595",0
"596",2
"597",0
"598",0
"599",0
"600",0
"601",0
"602",0
"603",0
"604",0
"605",0
"606",0
"607",0
"608",0
"609",0
"610",0
"611",0
"612",0
"613",0
"614",0
"615",0
"616",0
"617",0
"618",0
"619",0
"620",0
"621",0
"622",0
"623",0
"624",0
"625",0
"626",0
"627",0
"628",0
"629",0
"630",0
"631",0
"632",0
"633",0
"634",0
"635",0
"636",0
"637",0
"638",0
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",0
"652",0
"653",0
"654",0
"655",0
"656",0
"657",0
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0
"664",0
"665",0
"666",0
"667",0
"668",0
"669",0
"670",0
"671",0
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0
"696",0
"697",0
"698",0
"699",0
"700",0
"701",2
"702",2
"703",2
"704",2
"705",2
"706",2
"707",2
"708",2
"709",2
"710",2
"711",2
"712",2
"713",2
"714",2
"715",2
"716",2
"717",2
"718",2
"719",2
"720",2
"721",0
"722",2
"723",2
"724",2
"725",2
"726",2
"727",2
"728",2
"729",2
"730",2
"731",2
"732",2
"733",2
"734",2
"735",2
"736",2
"737",2
"738",2
"739",2
"740",2
"741",0
"742",2
"743",2
"744",2
"745",2
"746",2
"747",2
"748",2
"749",2
"750",2
"751",0
"752",2
"753",2
"754",2
"755",2
"756",2
"757",2
"758",2
"759",0
"760",2
"761",0
"762",2
"763",2
"764",2
"765",2
"766",2
"767",2
"768",2
"769",0
"770",2
"771",2
"772",2
"773",2
"774",2
"775",2
"776",2
"777",2
"778",0
"779",0
"780",2
"781",2
"782",2
"783",2
"784",2
"785",2
"786",2
"787",2
"788",0
"789",2
"790",2
"791",2
"792",2
"793",2
"794",2
"795",2
"796",2
"797",2
"798",0
"799",2
"800",2
"801",0
"802",0
"803",2
"804",0
"805",0
"806",0
"807",2
"808",0
"809",0
"810",0
"811",0
"812",0
"813",0
"814",0
"815",0
"816",0
"817",0
"818",0
"819",2
"820",0
"821",0
"822",0
"823",0
"824",0
"825",0
"826",2
"827",0
"828",0
"829",0
"830",2
"831",0
"832",0
"833",0
"834",0
"835",0
"836",2
"837",0
"838",0
"839",0
"840",0
"841",2
"842",0
"843",0
"844",0
"845",2
"846",0
"847",2
"848",0
"849",0
"850",0
"851",0
"852",0
"853",0
"854",0
"855",2
"856",0
"857",0
"858",0
"859",2
"860",0
"861",0
"862",0
"863",0
"864",0
"865",0
"866",0
"867",0
"868",0
"869",0
"870",2
"871",2
"872",0
"873",0
"874",0
"875",0
"876",0
"877",0
"878",2
"879",0
"880",2
"881",0
"882",2
"883",0
"884",0
"885",0
"886",2
"887",0
"888",0
"889",0
"890",0
"891",0
"892",2
"893",0
"894",0
"895",2
"896",2
"897",0
"898",0
"899",0
"900",0
"901",0
"902",0
"903",0
"904",0
"905",0
"906",0
"907",0
"908",2
"909",0
"910",2
"911",0
"912",0
"913",0
"914",0
"915",2
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",2
"928",0
"929",2
"930",0
"931",0
"932",0
"933",0
"934",2
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0
"945",0
"946",0
"947",0
"948",2
"949",0
"950",0
"951",0
"952",0
"953",0
"954",0
"955",0
"956",2
"957",0
"958",0
"959",0
"960",0
"961",0
"962",2
"963",0
"964",0
"965",0
"966",0
"967",2
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",2
"991",0
"992",0
"993",0
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",0
"1009",2
"1010",0
"1011",0
"1012",2
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",2
"1019",0
"1020",0
"1021",2
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0
"1037",0
"1038",0
"1039",2
"1040",0
"1041",2
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",0
"1050",0
"1051",0
"1052",0
"1053",0
"1054",0
"1055",2
"1056",0
"1057",0
"1058",0
"1059",0
"1060",0
"1061",0
"1062",2
"1063",0
"1064",0
"1065",0
"1066",0
"1067",0
"1068",0
"1069",0
"1070",0
"1071",0
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",0
"1078",0
"1079",0
"1080",0
"1081",2
"1082",0
"1083",0
"1084",0
"1085",0
"1086",0
"1087",0
"1088",0
"1089",0
"1090",0
"1091",0
"1092",0
"1093",0
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",0
"1100",0
"1101",2
"1102",2
"1103",2
"1104",2
"1105",2
"1106",2
"1107",2
"1108",2
"1109",0
"1110",0
"1111",0
"1112",2
"1113",2
"1114",2
"1115",2
"1116",0
"1117",2
"1118",2
"1119",2
"1120",2
"1121",2
"1122",2
"1123",2
"1124",2
"1125",0
"1126",2
"1127",0
"1128",2
"1129",2
"1130",2
"1131",2
"1132",2
"1133",2
"1134",0
"1135",2
"1136",2
"1137",0
"1138",2
"1139",2
"1140",2
"1141",2
"1142",0
"1143",0
"1144",2
"1145",2
"1146",2
"1147",0
"1148",2
"1149",2
"1150",2
"1151",2
"1152",2
"1153",0
"1154",2
"1155",0
"1156",0
"1157",2
"1158",2
"1159",2
"1160",2
"1161",2
"1162",2
"1163",0
"1164",2
"1165",2
"1166",2
"1167",2
"1168",2
"1169",2
"1170",2
"1171",2
"1172",2
"1173",0
"1174",0
"1175",2
"1176",2
"1177",2
"1178",2
"1179",2
"1180",2
"1181",2
"1182",2
"1183",0
"1184",2
"1185",0
"1186",2
"1187",2
"1188",0
"1189",2
"1190",0
"1191",2
"1192",2
"1193",2
"1194",2
"1195",0
"1196",0
"1197",2
"1198",2
"1199",0
"1200",2
"1201",0
"1202",0
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0
"1212",0
"1213",0
"1214",0
"1215",0
"1216",0
"1217",0
"1218",0
"1219",0
"1220",0
"1221",0
"1222",0
"1223",0
"1224",0
"1225",0
"1226",2
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",2
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0
"1272",0
"1273",2
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",0
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0
"1299",0
"1300",0
"1301",2
"1302",2
"1303",2
"1304",2
"1305",2
"1306",2
"1307",2
"1308",2
"1309",2
"1310",2
"1311",0
"1312",0
"1313",2
"1314",2
"1315",2
"1316",0
"1317",2
"1318",0
"1319",0
"1320",0
"1321",2
"1322",0
"1323",2
"1324",2
"1325",2
"1326",0
"1327",2
"1328",0
"1329",2
"1330",2
"1331",2
"1332",0
"1333",0
"1334",2
"1335",0
"1336",2
"1337",0
"1338",2
"1339",0
"1340",0
"1341",2
"1342",2
"1343",0
"1344",2
"1345",0
"1346",2
"1347",0
"1348",0
"1349",0
"1350",2
"1351",0
"1352",2
"1353",2
"1354",0
"1355",2
"1356",0
"1357",2
"1358",2
"1359",2
"1360",0
"1361",0
"1362",0
"1363",2
"1364",2
"1365",0
"1366",2
"1367",2
"1368",2
"1369",0
"1370",2
"1371",0
"1372",0
"1373",0
"1374",2
"1375",0
"1376",2
"1377",2
"1378",0
"1379",0
"1380",0
"1381",2
"1382",2
"1383",0
"1384",2
"1385",2
"1386",2
"1387",0
"1388",2
"1389",2
"1390",0
"1391",0
"1392",2
"1393",0
"1394",2
"1395",0
"1396",2
"1397",2
"1398",2
"1399",0
"1400",2
"1401",0
"1402",0
"1403",2
"1404",0
"1405",0
"1406",2
"1407",0
"1408",2
"1409",2
"1410",0
"1411",2
"1412",0
"1413",2
"1414",0
"1415",0
"1416",2
"1417",0
"1418",2
"1419",0
"1420",2
"1421",0
"1422",2
"1423",2
"1424",0
"1425",0
"1426",2
"1427",2
"1428",0
"1429",2
"1430",2
"1431",2
"1432",0
"1433",2
"1434",2
"1435",0
"1436",2
"1437",2
"1438",0
"1439",0
"1440",2
"1441",0
"1442",2
"1443",0
"1444",2
"1445",2
"1446",2
"1447",2
"1448",2
"1449",0
"1450",0
"1451",0
"1452",2
"1453",2
"1454",0
"1455",2
"1456",0
"1457",2
"1458",0
"1459",2
"1460",2
"1461",2
"1462",0
"1463",2
"1464",0
"1465",0
"1466",2
"1467",0
"1468",0
"1469",2
"1470",2
"1471",2
"1472",0
"1473",0
"1474",0
"1475",0
"1476",0
"1477",0
"1478",0
"1479",0
"1480",2
"1481",0
"1482",2
"1483",2
"1484",0
"1485",2
"1486",0
"1487",2
"1488",2
"1489",0
"1490",2
"1491",0
"1492",0
"1493",2
"1494",2
"1495",0
"1496",0
"1497",0
"1498",2
"1499",2
"1500",0
"1501",0
"1502",0
"1503",0
"1504",0
"1505",0
"1506",0
"1507",0
"1508",0
"1509",0
"1510",0
"1511",0
"1512",0
"1513",0
"1514",0
"1515",0
"1516",0
"1517",0
"1518",0
"1519",0
"1520",0
"1521",0
"1522",0
"1523",0
"1524",0
"1525",0
"1526",0
"1527",0
"1528",0
"1529",0
"1530",0
"1531",0
"1532",0
"1533",0
"1534",0
"1535",0
"1536",0
"1537",0
"1538",0
"1539",0
"1540",0
"1541",0
"1542",0
"1543",0
"1544",0
"1545",0
"1546",0
"1547",0
"1548",0
"1549",0
"1550",0
"1551",0
"1552",0
"1553",0
"1554",0
"1555",0
"1556",0
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",0
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0
"1573",0
"1574",0
"1575",0
"1576",0
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",0
"1583",0
"1584",0
"1585",0
"1586",0
"1587",0
"1588",0
"1589",0
"1590",0
"1591",0
"1592",0
"1593",0
"1594",0
"1595",0
"1596",0
"1597",0
"1598",0
"1599",0
"1600",0
"1601",0
"1602",0
"1603",0
"1604",0
"1605",0
"1606",0
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",0
"1617",0
"1618",0
"1619",0
"1620",0
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",0
"1627",0
"1628",0
"1629",0
"1630",0
"1631",0
"1632",0
"1633",0
"1634",0
"1635",0
"1636",0
"1637",0
"1638",0
"1639",0
"1640",0
"1641",0
"1642",0
"1643",0
"1644",0
"1645",0
"1646",0
"1647",0
"1648",0
"1649",0
"1650",0
"1651",0
"1652",0
"1653",0
"1654",0
"1655",0
"1656",0
"1657",0
"1658",0
"1659",0
"1660",0
"1661",0
"1662",0
"1663",0
"1664",0
"1665",0
"1666",0
"1667",0
"1668",0
"1669",0
"1670",0
"1671",0
"1672",0
"1673",0
"1674",0
"1675",0
"1676",0
"1677",0
"1678",0
"1679",0
"1680",0
"1681",0
"1682",0
"1683",0
"1684",0
"1685",0
"1686",0
"1687",0
"1688",0
"1689",0
"1690",0
"1691",0
"1692",0
"1693",0
"1694",0
"1695",0
"1696",0
"1697",0
"1698",0
"1699",0
"1700",0
"1701",0
"1702",0
"1703",0
"1704",2
"1705",0
"1706",2
"1707",0
"1708",0
"1709",0
"1710",0
"1711",0
"1712",0
"1713",0
"1714",2
"1715",0
"1716",0
"1717",0
"1718",2
"1719",0
"1720",0
"1721",0
"1722",0
"1723",0
"1724",0
"1725",0
"1726",0
"1727",0
"1728",2
"1729",0
"1730",0
"1731",0
"1732",0
"1733",0
"1734",2
"1735",0
"1736",0
"1737",0
"1738",0
"1739",0
"1740",0
"1741",0
"1742",0
"1743",0
"1744",0
"1745",0
"1746",0
"1747",0
"1748",2
"1749",0
"1750",0
"1751",0
"1752",0
"1753",0
"1754",0
"1755",2
"1756",0
"1757",0
"1758",0
"1759",0
"1760",0
"1761",0
"1762",2
"1763",0
"1764",0
"1765",0
"1766",0
"1767",0
"1768",0
"1769",0
"1770",0
"1771",0
"1772",0
"1773",2
"1774",0
"1775",0
"1776",0
"1777",0
"1778",0
"1779",0
"1780",0
"1781",2
"1782",0
"1783",0
"1784",0
"1785",0
"1786",2
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",2
"1793",0
"1794",0
"1795",0
"1796",0
"1797",0
"1798",0
"1799",0
"1800",0
"1801",0
"1802",0
"1803",0
"1804",0
"1805",0
"1806",0
"1807",0
"1808",0
"1809",0
"1810",0
"1811",0
"1812",0
"1813",0
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",0
"1821",0
"1822",0
"1823",0
"1824",0
"1825",0
"1826",0
"1827",0
"1828",0
"1829",0
"1830",0
"1831",0
"1832",0
"1833",0
"1834",0
"1835",0
"1836",0
"1837",0
"1838",0
"1839",0
"1840",0
"1841",0
"1842",2
"1843",0
"1844",0
"1845",0
"1846",0
"1847",0
"1848",0
"1849",0
"1850",0
"1851",0
"1852",0
"1853",0
"1854",0
"1855",0
"1856",0
"1857",0
"1858",0
"1859",0
"1860",0
"1861",0
"1862",0
"1863",0
"1864",0
"1865",0
"1866",0
"1867",0
"1868",0
"1869",0
"1870",0
"1871",0
"1872",0
"1873",0
"1874",0
"1875",0
"1876",0
"1877",0
"1878",0
"1879",0
"1880",0
"1881",2
"1882",0
"1883",0
"1884",0
"1885",0
"1886",0
"1887",0
"1888",0
"1889",0
"1890",0
"1891",0
"1892",0
"1893",0
"1894",0
"1895",0
"1896",0
"1897",0
"1898",0
"1899",0
"1900",0
"1901",0
"1902",0
"1903",0
"1904",0
"1905",2
"1906",0
"1907",0
"1908",0
"1909",2
"1910",0
"1911",0
"1912",0
"1913",0
"1914",0
"1915",0
"1916",2
"1917",2
"1918",2
"1919",0
"1920",0
"1921",2
"1922",0
"1923",0
"1924",0
"1925",0
"1926",0
"1927",0
"1928",0
"1929",0
"1930",0
"1931",2
"1932",2
"1933",0
"1934",2
"1935",0
"1936",0
"1937",0
"1938",0
"1939",2
"1940",2
"1941",2
"1942",2
"1943",0
"1944",0
"1945",0
"1946",0
"1947",0
"1948",2
"1949",0
"1950",0
"1951",2
"1952",0
"1953",2
"1954",0
"1955",2
"1956",0
"1957",2
"1958",0
"1959",0
"1960",0
"1961",0
"1962",2
"1963",0
"1964",0
"1965",0
"1966",0
"1967",0
"1968",2
"1969",0
"1970",0
"1971",0
"1972",0
"1973",0
"1974",0
"1975",0
"1976",2
"1977",0
"1978",2
"1979",0
"1980",0
"1981",0
"1982",0
"1983",0
"1984",0
"1985",0
"1986",2
"1987",0
"1988",0
"1989",0
"1990",0
"1991",0
"1992",0
"1993",0
"1994",0
"1995",2
"1996",2
"1997",0
"1998",0
"1999",0
"2000",2
"2001",2
"2002",2
"2003",2
"2004",0
"2005",2
"2006",0
"2007",2
"2008",2
"2009",2
"2010",2
"2011",0
"2012",2
"2013",2
"2014",0
"2015",2
"2016",0
"2017",0
"2018",0
"2019",2
"2020",2
"2021",2
"2022",2
"2023",2
"2024",2
"2025",2
"2026",0
"2027",2
"2028",0
"2029",2
"2030",2
"2031",0
"2032",0
"2033",0
"2034",0
"2035",2
"2036",0
"2037",2
"2038",0
"2039",0
"2040",0
"2041",2
"2042",2
"2043",0
"2044",2
"2045",2
"2046",2
"2047",0
"2048",0
"2049",2
"2050",0
"2051",0
"2052",0
"2053",2
"2054",0
"2055",0
"2056",0
"2057",2
"2058",2
"2059",2
"2060",0
"2061",2
"2062",2
"2063",0
"2064",0
"2065",0
"2066",0
"2067",2
"2068",2
"2069",2
"2070",0
"2071",0
"2072",0
"2073",2
"2074",0
"2075",2
"2076",2
"2077",2
"2078",0
"2079",2
"2080",2
"2081",2
"2082",0
"2083",2
"2084",2
"2085",0
"2086",2
"2087",0
"2088",0
"2089",0
"2090",2
"2091",0
"2092",2
"2093",2
"2094",2
"2095",0
"2096",2
"2097",0
"2098",0
"2099",2
"2100",2
"2101",2
"2102",2
"2103",2
"2104",2
"2105",2
"2106",2
"2107",0
"2108",2
"2109",2
"2110",2
"2111",2
"2112",2
"2113",2
"2114",2
"2115",2
"2116",2
"2117",2
"2118",2
"2119",2
"2120",2
"2121",2
"2122",2
"2123",2
"2124",2
"2125",0
"2126",2
"2127",2
"2128",2
"2129",2
"2130",2
"2131",2
"2132",2
"2133",2
"2134",2
"2135",0
"2136",2
"2137",2
"2138",2
"2139",2
"2140",2
"2141",2
"2142",2
"2143",2
"2144",2
"2145",2
"2146",2
"2147",2
"2148",2
"2149",0
"2150",2
"2151",0
"2152",2
"2153",2
"2154",2
"2155",2
"2156",2
"2157",2
"2158",2
"2159",2
"2160",2
"2161",2
"2162",2
"2163",2
"2164",2
"2165",2
"2166",2
"2167",2
"2168",2
"2169",2
"2170",2
"2171",2
"2172",2
"2173",2
"2174",2
"2175",2
"2176",2
"2177",2
"2178",2
"2179",2
"2180",2
"2181",2
"2182",2
"2183",2
"2184",2
"2185",2
"2186",2
"2187",2
"2188",2
"2189",2
"2190",2
"2191",2
"2192",2
"2193",2
"2194",2
"2195",2
"2196",2
"2197",2
"2198",2
"2199",2
"2200",2
"2201",0
"2202",0
"2203",2
"2204",0
"2205",2
"2206",2
"2207",2
"2208",0
"2209",0
"2210",0
"2211",0
"2212",0
"2213",0
"2214",0
"2215",0
"2216",0
"2217",0
"2218",0
"2219",0
"2220",2
"2221",0
"2222",2
"2223",2
"2224",0
"2225",0
"2226",0
"2227",0
"2228",2
"2229",0
"2230",2
"2231",0
"2232",0
"2233",0
"2234",2
"2235",2
"2236",0
"2237",0
"2238",2
"2239",0
"2240",2
"2241",0
"2242",0
"2243",2
"2244",2
"2245",2
"2246",0
"2247",0
"2248",0
"2249",2
"2250",0
"2251",0
"2252",2
"2253",2
"2254",0
"2255",0
"2256",0
"2257",0
"2258",2
"2259",0
"2260",2
"2261",0
"2262",0
"2263",2
"2264",0
"2265",0
"2266",2
"2267",0
"2268",0
"2269",2
"2270",0
"2271",0
"2272",0
"2273",0
"2274",0
"2275",2
"2276",0
"2277",0
"2278",0
"2279",0
"2280",0
"2281",2
"2282",2
"2283",0
"2284",0
"2285",2
"2286",2
"2287",0
"2288",0
"2289",0
"2290",0
"2291",0
"2292",0
"2293",0
"2294",0
"2295",0
"2296",2
"2297",0
"2298",2
"2299",0
"2300",0
"2301",2
"2302",2
"2303",0
"2304",0
"2305",0
"2306",2
"2307",0
"2308",0
"2309",0
"2310",0
"2311",0
"2312",0
"2313",2
"2314",0
"2315",2
"2316",0
"2317",2
"2318",2
"2319",0
"2320",2
"2321",2
"2322",0
"2323",0
"2324",0
"2325",0
"2326",2
"2327",0
"2328",2
"2329",2
"2330",2
"2331",0
"2332",2
"2333",2
"2334",2
"2335",2
"2336",0
"2337",0
"2338",2
"2339",2
"2340",2
"2341",2
"2342",0
"2343",0
"2344",2
"2345",2
"2346",2
"2347",2
"2348",2
"2349",2
"2350",2
"2351",0
"2352",0
"2353",0
"2354",0
"2355",2
"2356",0
"2357",0
"2358",0
"2359",2
"2360",2
"2361",2
"2362",0
"2363",0
"2364",2
"2365",0
"2366",2
"2367",0
"2368",2
"2369",0
"2370",0
"2371",0
"2372",2
"2373",2
"2374",0
"2375",0
"2376",2
"2377",2
"2378",2
"2379",2
"2380",0
"2381",0
"2382",0
"2383",2
"2384",2
"2385",0
"2386",0
"2387",0
"2388",2
"2389",0
"2390",2
"2391",0
"2392",0
"2393",0
"2394",0
"2395",0
"2396",0
"2397",0
"2398",2
"2399",2
"2400",0
"2401",2
"2402",2
"2403",2
"2404",2
"2405",0
"2406",2
"2407",2
"2408",2
"2409",2
"2410",2
"2411",2
"2412",2
"2413",2
"2414",2
"2415",2
"2416",2
"2417",2
"2418",2
"2419",2
"2420",2
"2421",2
"2422",2
"2423",2
"2424",2
"2425",2
"2426",2
"2427",2
"2428",2
"2429",2
"2430",2
"2431",2
"2432",2
"2433",2
"2434",2
"2435",2
"2436",2
"2437",0
"2438",2
"2439",2
"2440",2
"2441",2
"2442",2
"2443",2
"2444",2
"2445",2
"2446",2
"2447",2
"2448",2
"2449",2
"2450",0
"2451",2
"2452",2
"2453",2
"2454",2
"2455",2
"2456",2
"2457",2
"2458",2
"2459",2
"2460",2
"2461",2
"2462",2
"2463",2
"2464",2
"2465",2
"2466",2
"2467",2
"2468",2
"2469",2
"2470",2
"2471",2
"2472",2
"2473",2
"2474",2
"2475",2
"2476",2
"2477",2
"2478",2
"2479",2
"2480",2
"2481",2
"2482",2
"2483",2
"2484",2
"2485",2
"2486",2
"2487",2
"2488",2
"2489",2
"2490",2
"2491",2
"2492",2
"2493",2
"2494",2
"2495",2
"2496",2
"2497",2
"2498",2
